PCTime	MagType	HX	HY	HZ	AsX	AsY	AsZ	Q0	Q1	Q2	Q3
2025-08-06 14:36:16.299	3	40.079	36.452	-6.565	31.7993	-12.4512	-7.8735	0.38342	-0.31738	-0.51443	0.69821
2025-08-06 14:36:16.359	3	39.598	36.920	-10.270	34.4849	-4.5776	-2.9297	0.39609	-0.29330	-0.48907	0.71957
2025-08-06 14:36:16.490	3	38.571	37.401	-13.507	29.0527	-11.6577	-11.7188	0.40988	-0.26910	-0.46631	0.73624
2025-08-06 14:36:16.619	3	37.687	37.349	-17.082	39.5508	-5.6763	-5.1270	0.42126	-0.24268	-0.44324	0.75302
2025-08-06 14:36:16.691	3	37.089	37.128	-19.591	51.9409	-9.0332	-8.1787	0.42944	-0.22546	-0.42511	0.76413
2025-08-06 14:36:16.763	3	36.699	36.478	-22.152	39.6118	-5.6152	0.4272	0.43646	-0.20804	-0.40424	0.77634
2025-08-06 14:36:16.896	3	35.854	35.867	-25.025	26.1230	1.9531	-0.2441	0.44708	-0.18448	-0.37894	0.78891
2025-08-06 14:36:17.042	3	35.477	35.269	-26.611	15.9302	-3.4790	-3.4790	0.45493	-0.17075	-0.35764	0.79742
2025-08-06 14:36:17.208	3	34.372	35.022	-28.470	9.6436	0.8545	-5.1270	0.46390	-0.15125	-0.34201	0.80304
2025-08-06 14:36:17.350	3	33.345	34.463	-30.485	26.1841	3.6011	-11.7798	0.47931	-0.13354	-0.31979	0.80624
2025-08-06 14:36:17.509	3	33.462	33.033	-32.123	29.5410	10.6201	-0.6104	0.49084	-0.12436	-0.28769	0.81287
2025-08-06 14:36:17.581	3	34.099	31.863	-33.202	30.3955	14.1602	4.5166	0.49365	-0.11880	-0.26694	0.81903
2025-08-06 14:36:17.735	3	35.048	29.718	-34.671	26.3062	10.3149	3.1738	0.49747	-0.11404	-0.22971	0.82864
2025-08-06 14:36:17.806	3	35.009	28.522	-36.023	28.1982	2.9297	-6.4087	0.50247	-0.10382	-0.20752	0.83282
2025-08-06 14:36:17.879	3	34.749	27.651	-36.985	31.0059	-2.1973	-5.1880	0.50580	-0.09540	-0.19513	0.83478
2025-08-06 14:36:18.091	3	34.684	26.065	-38.441	23.3765	-1.4038	-0.6104	0.51038	-0.08124	-0.17117	0.83878
2025-08-06 14:36:18.164	3	34.281	24.336	-40.157	20.4468	-8.3008	-7.1411	0.51419	-0.06436	-0.14661	0.84253
2025-08-06 14:36:18.237	3	33.826	23.530	-41.041	24.9634	-2.0752	-18.0054	0.52078	-0.05328	-0.13022	0.84195
2025-08-06 14:36:18.308	3	33.020	23.062	-41.951	31.6162	-2.5635	-13.4888	0.53030	-0.04279	-0.11960	0.83817
2025-08-06 14:36:18.438	3	32.175	21.567	-43.381	26.9165	6.9580	-9.5825	0.54459	-0.02487	-0.09250	0.83316
2025-08-06 14:36:18.507	3	32.669	20.436	-43.758	23.5596	12.2681	-4.7607	0.54919	-0.02094	-0.07306	0.83215
2025-08-06 14:36:18.577	3	32.448	19.084	-44.551	45.7153	10.8643	-27.1606	0.55939	-0.01251	-0.04913	0.82730
2025-08-06 14:36:18.717	3	33.826	15.574	-45.461	62.9883	21.6064	-9.3384	0.57300	-0.00052	0.00504	0.81949
2025-08-06 14:36:18.789	3	35.217	9.867	-46.657	155.7007	33.5693	7.1411	0.57236	0.01981	0.05707	0.81772
2025-08-06 14:36:18.860	3	36.205	4.693	-46.956	19.6533	2.8076	3.6011	0.56418	0.05173	0.13086	0.81351
2025-08-06 14:36:19.022	3	37.453	3.016	-46.319	17.3950	8.9111	0.8545	0.56375	0.05161	0.15988	0.80862
2025-08-06 14:36:19.090	3	38.389	0.741	-45.903	61.4014	23.4985	-6.3477	0.56174	0.05948	0.18478	0.80414
2025-08-06 14:36:19.161	3	39.689	-1.768	-45.019	51.8799	29.7241	-1.2207	0.55728	0.06564	0.21863	0.79828
2025-08-06 14:36:19.249	3	41.262	-3.263	-43.810	38.5132	34.3628	-5.8594	0.55334	0.06479	0.24582	0.79315
2025-08-06 14:36:19.321	3	42.978	-4.849	-42.172	17.7002	17.2119	0.3052	0.54581	0.05865	0.28232	0.78665
2025-08-06 14:36:19.392	3	43.732	-5.941	-41.457	34.8511	16.1743	-4.9438	0.54343	0.05936	0.30026	0.78162
2025-08-06 14:36:19.464	3	44.330	-7.566	-40.690	79.1016	4.5166	-32.4707	0.55011	0.06989	0.33389	0.76218
2025-08-06 14:36:19.634	3	43.979	-12.714	-40.027	97.2900	-14.9536	-21.6064	0.57477	0.13394	0.41928	0.68976
2025-08-06 14:36:19.706	3	44.577	-15.717	-38.350	99.6094	9.4604	-6.0425	0.57092	0.15598	0.45587	0.66467
2025-08-06 14:36:19.777	3	44.798	-19.396	-36.517	83.5571	-1.8311	-2.0752	0.56015	0.18680	0.49863	0.63449
2025-08-06 14:36:19.858	3	44.824	-21.086	-35.594	54.3823	4.2725	9.5215	0.55463	0.20209	0.51572	0.62085
2025-08-06 14:36:19.918	3	44.811	-24.453	-33.371	61.0962	5.5542	13.7939	0.53659	0.22797	0.54489	0.60257
2025-08-06 14:36:19.987	3	44.408	-27.638	-31.122	67.5659	3.4790	16.7847	0.51666	0.25620	0.57227	0.58295
2025-08-06 14:36:20.060	3	44.291	-29.900	-28.873	60.3638	5.6763	8.4229	0.50076	0.27777	0.59467	0.56424
2025-08-06 14:36:20.207	3	44.434	-31.200	-27.027	62.3169	7.9956	1.7090	0.48798	0.29117	0.61270	0.54913
2025-08-06 14:36:20.281	3	44.304	-34.489	-22.165	42.2363	6.5308	4.3945	0.45273	0.33380	0.65787	0.50070
2025-08-06 14:36:20.353	3	44.278	-35.230	-20.358	39.3066	6.2866	1.8921	0.44104	0.34433	0.67166	0.48544
2025-08-06 14:36:20.515	3	44.226	-36.049	-18.369	24.9634	-1.4648	2.3804	0.42404	0.36191	0.69031	0.46106
2025-08-06 14:36:20.659	3	44.226	-36.725	-16.081	31.4941	7.0190	1.0986	0.40610	0.37601	0.70761	0.43918
2025-08-06 14:36:20.814	3	43.693	-37.869	-13.182	16.4185	0.1221	2.3804	0.38120	0.39703	0.72400	0.41565
2025-08-06 14:36:20.956	3	43.667	-38.285	-10.244	26.6724	3.9063	-1.6479	0.36096	0.41251	0.73996	0.38974
2025-08-06 14:36:21.103	3	43.693	-38.376	-7.423	37.1094	3.9673	5.2490	0.34164	0.42664	0.75665	0.35867
2025-08-06 14:36:21.173	3	42.939	-38.779	-4.771	67.8711	9.3384	17.7612	0.32697	0.43842	0.76480	0.34036
2025-08-06 14:36:21.246	3	40.417	-40.755	-1.911	28.5645	36.1328	37.2925	0.28793	0.46451	0.76743	0.33502
2025-08-06 14:36:21.420	3	39.624	-41.080	0.455	33.0811	-12.8784	-17.3950	0.26248	0.48541	0.77216	0.31485
2025-08-06 14:36:21.562	3	39.351	-40.378	3.393	32.5928	-0.2441	8.6670	0.24130	0.49982	0.78378	0.27841
2025-08-06 14:36:21.715	3	39.390	-39.702	4.979	17.7002	-1.7090	1.4648	0.22745	0.51151	0.78937	0.25186
2025-08-06 14:36:22.011	3	41.119	-32.682	14.482	66.7114	-10.6201	-7.9346	0.14951	0.48724	0.83972	0.18698
2025-08-06 14:36:22.082	3	41.600	-30.745	15.834	52.4292	-17.9443	5.9204	0.13757	0.49628	0.84445	0.14697
2025-08-06 14:36:22.370	3	39.182	-26.156	22.425	106.7505	17.2729	19.2871	0.07285	0.52078	0.84677	0.07953
2025-08-06 14:36:22.440	3	37.167	-22.867	26.117	114.2578	28.3203	40.0391	0.02426	0.53784	0.84195	0.03418
2025-08-06 14:36:22.511	3	37.284	-19.084	27.781	93.0176	-16.1743	21.4233	-0.00995	0.55737	0.82965	-0.02859
2025-08-06 14:36:22.571	3	37.154	-13.091	29.796	146.9116	4.0283	-3.6621	-0.04449	0.56012	0.82312	-0.08136
2025-08-06 14:36:22.632	3	37.336	-9.321	30.342	85.2661	-14.8315	12.9395	-0.07620	0.55939	0.81500	-0.13013
2025-08-06 14:36:22.703	3	40.378	-5.954	28.509	72.9370	-66.7114	0.7324	-0.07565	0.55493	0.80850	-0.18033
2025-08-06 14:36:22.771	3	45.513	-2.366	24.128	69.7021	-115.8447	-0.6714	-0.05408	0.53848	0.80441	-0.24478
2025-08-06 14:36:22.853	3	48.594	-1.118	20.618	60.1196	-130.9204	15.9302	-0.03159	0.52670	0.79929	-0.28741
2025-08-06 14:36:22.926	3	52.169	7.189	13.949	-3.4790	-56.7627	-97.9004	-0.01501	0.46405	0.80151	-0.37671
2025-08-06 14:36:22.988	3	50.687	15.002	12.051	44.6777	-27.0996	-174.3164	-0.02441	0.40350	0.82944	-0.38400
2025-08-06 14:36:23.059	3	47.918	23.894	8.294	6.8970	-119.1406	-98.5718	-0.05798	0.29086	0.86188	-0.41125
2025-08-06 14:36:23.463	3	47.203	25.168	7.449	94.2383	40.0391	-14.2822	-0.05051	0.28818	0.85217	-0.43372
2025-08-06 14:36:23.532	3	35.308	39.143	-1.599	49.0723	85.0830	-39.6118	-0.30499	0.25745	0.69040	-0.60327
2025-08-06 14:36:23.607	3	32.760	41.158	-5.486	134.7046	52.9785	-21.6675	-0.37061	0.25687	0.63684	-0.62527
2025-08-06 14:36:23.676	3	31.343	41.938	-11.934	131.9580	34.4238	-16.4795	-0.41116	0.23425	0.57822	-0.66455
2025-08-06 14:36:23.756	3	30.901	41.769	-15.041	134.0942	26.4282	-12.4512	-0.43152	0.22003	0.54550	-0.68387
2025-08-06 14:36:23.827	3	29.419	39.338	-25.883	153.2593	23.4985	-15.9912	-0.47958	0.16867	0.44751	-0.73563
2025-08-06 14:36:23.899	3	28.444	36.426	-31.967	143.7378	34.2407	-33.4473	-0.50851	0.13010	0.37613	-0.76349
2025-08-06 14:36:23.972	3	27.313	33.670	-36.322	83.4351	14.5264	-37.1094	-0.54047	0.09726	0.31021	-0.77594
2025-08-06 14:36:24.054	3	27.404	31.954	-38.246	86.0596	34.3018	-23.4985	-0.55588	0.08295	0.28033	-0.77811
2025-08-06 14:36:24.198	3	29.510	22.542	-44.460	87.5244	33.1421	-5.7373	-0.58017	0.03244	0.14771	-0.80026
2025-08-06 14:36:24.270	3	31.057	19.188	-45.487	91.9800	39.3066	-13.6108	-0.58981	0.02237	0.09500	-0.80154
2025-08-06 14:36:24.350	3	31.525	16.913	-46.293	83.6792	21.9116	-12.8784	-0.59570	0.01025	0.05981	-0.80084
2025-08-06 14:36:24.493	3	36.465	2.483	-47.294	84.4116	3.2959	18.5547	-0.59781	-0.04724	-0.11700	-0.79156
2025-08-06 14:36:24.706	3	37.466	-4.719	-46.774	68.9697	13.6719	-4.0283	-0.57715	-0.08621	-0.18457	-0.79074
2025-08-06 14:36:24.780	3	39.689	-9.308	-44.629	60.1807	14.5874	-24.1089	-0.58594	-0.11517	-0.27200	-0.75452
2025-08-06 14:36:24.852	3	40.846	-10.673	-43.498	49.3774	20.0195	-27.0996	-0.59137	-0.12604	-0.30832	-0.73431
2025-08-06 14:36:24.952	3	41.912	-11.999	-42.250	43.7012	15.8691	-10.9253	-0.59296	-0.13199	-0.33969	-0.71799
2025-08-06 14:36:25.024	3	42.029	-14.001	-41.652	49.0112	0.0000	-3.9063	-0.59229	-0.15118	-0.37057	-0.69922
2025-08-06 14:36:25.401	3	41.678	-16.042	-41.262	15.5640	-8.4229	1.0376	-0.59689	-0.18396	-0.41037	-0.66437
2025-08-06 14:36:25.460	3	42.406	-18.317	-39.702	12.4512	4.1504	-0.6104	-0.58728	-0.20630	-0.45154	-0.63919
2025-08-06 14:36:25.612	3	42.510	-19.656	-38.935	10.0708	-3.7842	0.2441	-0.58121	-0.22031	-0.47327	-0.62415
2025-08-06 14:36:25.751	3	41.990	-21.905	-38.272	27.2217	-4.4556	15.9912	-0.57047	-0.23822	-0.48700	-0.61688
2025-08-06 14:36:25.849	3	39.702	-25.675	-38.051	67.1997	-40.2222	52.3071	-0.55896	-0.26944	-0.49493	-0.60818
2025-08-06 14:36:25.908	3	36.777	-30.329	-37.297	50.1099	-28.6865	24.3530	-0.53818	-0.32974	-0.50357	-0.58984
2025-08-06 14:36:25.980	3	36.452	-32.721	-35.308	72.3267	0.9155	1.7090	-0.52744	-0.35355	-0.52051	-0.57077
2025-08-06 14:36:26.225	3	36.465	-39.624	-26.299	49.0723	5.1270	11.6577	-0.46109	-0.41696	-0.59543	-0.50879
2025-08-06 14:36:26.298	3	36.231	-40.716	-24.401	50.2930	1.6479	10.8032	-0.44812	-0.42941	-0.60718	-0.49600
2025-08-06 14:36:26.655	3	38.064	-42.679	-14.560	53.6499	-8.2397	-10.5591	-0.39282	-0.49023	-0.67764	-0.38214
2025-08-06 14:36:26.748	3	38.415	-42.653	-12.688	49.3164	-14.7095	-5.2490	-0.38474	-0.50174	-0.68869	-0.35471
2025-08-06 14:36:26.808	3	38.441	-42.848	-10.582	49.9878	-10.0098	-2.4414	-0.37411	-0.51767	-0.69693	-0.32596
2025-08-06 14:36:26.879	3	38.935	-42.497	-7.345	58.1665	32.8369	-20.1416	-0.35431	-0.52914	-0.70984	-0.30084
2025-08-06 14:36:26.953	3	39.416	-41.860	-3.627	60.9131	15.0146	-7.5684	-0.32660	-0.53207	-0.72980	-0.27835
2025-08-06 14:36:27.201	3	40.482	-37.934	6.669	57.5562	2.3193	-12.2070	-0.23999	-0.53735	-0.78061	-0.21027
2025-08-06 14:36:27.271	3	40.729	-36.465	9.217	51.5747	6.2256	-5.4932	-0.21710	-0.54044	-0.79181	-0.18362
2025-08-06 14:36:27.411	3	40.742	-34.359	12.454	40.3442	2.0752	-4.1504	-0.18488	-0.54739	-0.80231	-0.14957
2025-08-06 14:36:28.470	3	41.639	-33.397	12.597	-27.4048	-38.4521	8.1787	-0.15652	-0.57016	-0.80237	-0.08057
2025-08-06 14:36:28.563	3	41.873	-34.086	11.453	-16.4795	-22.5220	7.9346	-0.17221	-0.57361	-0.79675	-0.07990
2025-08-06 14:36:28.635	3	42.315	-34.723	9.633	-7.7515	-18.0664	-0.6104	-0.18784	-0.57825	-0.79007	-0.07770
2025-08-06 14:36:28.705	3	43.069	-35.217	7.605	-3.2959	-47.3633	9.4604	-0.20752	-0.57996	-0.78455	-0.07040
2025-08-06 14:36:28.777	3	43.264	-35.724	6.266	-9.6436	-23.4375	7.2632	-0.22131	-0.58298	-0.77893	-0.06570
2025-08-06 14:36:28.921	3	43.628	-36.387	3.991	-11.0474	-25.8179	6.2256	-0.24249	-0.58838	-0.76926	-0.05582
2025-08-06 14:36:28.991	3	43.641	-37.089	1.924	-18.2495	-29.2358	12.8174	-0.25943	-0.59146	-0.76157	-0.05243
2025-08-06 14:36:29.051	3	43.316	-37.817	0.637	-17.0898	-17.2119	13.2446	-0.27319	-0.59552	-0.75357	-0.05222
2025-08-06 14:36:29.154	3	42.510	-39.260	-2.093	-33.9355	-30.7617	20.9351	-0.29428	-0.60242	-0.73969	-0.05710
2025-08-06 14:36:29.227	3	41.392	-40.703	-5.005	-14.9536	-19.1040	12.7563	-0.32397	-0.61035	-0.71997	-0.06363
2025-08-06 14:36:29.370	3	41.184	-40.989	-7.449	-9.2773	-8.7891	5.0659	-0.34625	-0.60962	-0.71021	-0.06305
2025-08-06 14:36:29.523	3	40.573	-41.509	-8.723	-5.6152	0.0610	3.2959	-0.35892	-0.61084	-0.70236	-0.06815
2025-08-06 14:36:29.811	3	39.689	-42.185	-9.841	-14.0991	3.6011	3.3569	-0.36816	-0.61072	-0.69608	-0.08267
2025-08-06 14:36:30.751	3	41.132	-41.132	-10.790	23.0713	-19.1040	-23.3765	-0.38107	-0.59549	-0.70209	-0.08441
2025-08-06 14:36:30.821	3	42.926	-39.663	-10.491	41.8701	-24.4751	-43.7622	-0.38318	-0.58868	-0.70923	-0.05917
2025-08-06 14:36:30.893	3	45.110	-37.778	-9.607	61.2793	-31.2500	-46.1426	-0.37781	-0.58109	-0.72055	-0.01718
2025-08-06 14:36:31.020	3	47.879	-34.645	-11.388	34.2407	-48.5229	-32.9590	-0.38837	-0.56747	-0.72360	0.05875
2025-08-06 14:36:31.091	3	49.023	-33.072	-12.623	28.0762	-43.0908	-35.8887	-0.39697	-0.55774	-0.72275	0.09424
2025-08-06 14:36:31.151	3	49.920	-31.720	-14.248	31.0669	-64.2090	-43.1519	-0.40567	-0.54657	-0.72119	0.12823
2025-08-06 14:36:31.311	3	51.142	-29.185	-16.653	25.9399	-66.8945	-59.3872	-0.41904	-0.52618	-0.71982	0.17111
2025-08-06 14:36:31.373	3	50.726	-28.041	-20.904	18.1885	-71.4111	5.8594	-0.43948	-0.50641	-0.70303	0.23666
2025-08-06 14:36:31.435	3	50.570	-27.378	-22.607	4.8828	-35.1563	-19.2871	-0.45425	-0.50021	-0.69037	0.25830
2025-08-06 14:36:31.507	3	51.974	-23.322	-25.064	-38.5742	-52.7954	-97.3511	-0.45874	-0.47302	-0.69751	0.28140
2025-08-06 14:36:31.648	3	49.868	-23.764	-28.769	2.9297	-29.2358	5.4932	-0.49268	-0.44803	-0.68143	0.30344
2025-08-06 14:36:31.716	3	48.685	-24.375	-30.199	6.5308	-25.6958	3.6011	-0.50491	-0.44980	-0.66620	0.31436
2025-08-06 14:36:31.787	3	47.060	-24.570	-32.643	-0.1831	-64.8804	0.0000	-0.51682	-0.44794	-0.64996	0.33121
2025-08-06 14:36:31.855	3	45.383	-24.388	-35.139	-8.8501	-91.4917	-0.7935	-0.53110	-0.44092	-0.63715	0.34271
2025-08-06 14:36:31.927	3	42.523	-23.829	-38.610	-2.2583	-5.9204	0.1831	-0.56784	-0.41794	-0.60828	0.36438
2025-08-06 14:36:32.233	3	42.289	-21.749	-40.131	-57.9834	0.5493	-3.8452	-0.56271	-0.43033	-0.59329	0.38214
2025-08-06 14:36:32.304	3	42.458	-18.421	-41.691	-65.6738	1.4038	-0.7935	-0.58014	-0.40201	-0.61090	0.35852
2025-08-06 14:36:32.377	3	42.419	-15.210	-42.887	-70.0073	0.1221	0.8545	-0.59738	-0.37537	-0.62585	0.33228
2025-08-06 14:36:32.516	3	42.042	-10.153	-44.603	-57.6172	-6.3477	0.1831	-0.61691	-0.34796	-0.63474	0.30875
2025-08-06 14:36:32.588	3	41.990	-7.150	-45.110	-50.8423	0.0610	0.1831	-0.62595	-0.33264	-0.64014	0.29608
2025-08-06 14:36:32.659	3	41.860	-4.888	-45.409	-48.7671	-6.1646	-1.2207	-0.63205	-0.32181	-0.64355	0.28751
2025-08-06 14:36:32.759	3	41.834	-2.015	-45.435	-56.0303	-3.2349	0.0000	-0.63940	-0.30832	-0.64804	0.27573
2025-08-06 14:36:32.833	3	42.042	2.990	-44.811	-78.6133	0.2441	1.4038	-0.64880	-0.28851	-0.65585	0.25595
2025-08-06 14:36:32.903	3	42.107	6.760	-44.005	-83.4961	-0.6104	0.7324	-0.65482	-0.27582	-0.66013	0.24344
2025-08-06 14:36:32.975	3	42.094	9.672	-43.199	-56.0913	-1.0376	1.0376	-0.65900	-0.26852	-0.66113	0.23746
2025-08-06 14:36:33.133	3	42.393	13.130	-41.678	-47.4854	4.2114	1.0376	-0.67154	-0.23282	-0.67368	0.20218
2025-08-06 14:36:33.201	3	42.432	15.496	-40.586	-59.9365	-5.9814	0.9766	-0.66547	-0.25201	-0.66678	0.22119
2025-08-06 14:36:33.271	3	42.536	17.667	-39.338	-51.2695	-1.6479	0.6104	-0.65945	-0.27060	-0.65915	0.23941
2025-08-06 14:36:33.406	3	42.549	19.045	-38.337	-52.7954	1.2817	0.8545	-0.65216	-0.29022	-0.65063	0.25888
2025-08-06 14:36:33.478	3	42.718	21.593	-36.517	-19.2261	-2.9907	0.3662	-0.62415	-0.34924	-0.62332	0.31592
2025-08-06 14:36:33.655	3	42.679	23.660	-34.632	-33.6914	-0.4883	0.7324	-0.59448	-0.40240	-0.58929	0.37048
2025-08-06 14:36:33.728	3	42.809	24.700	-33.657	-18.7988	-1.2207	0.3052	-0.56720	-0.44150	-0.56128	0.41016
2025-08-06 14:36:33.799	3	42.900	25.675	-32.448	-33.9355	0.1221	0.7935	-0.54813	-0.46588	-0.54138	0.43506
2025-08-06 14:36:33.872	3	42.991	26.650	-31.382	-32.4707	-0.1221	0.6104	-0.53375	-0.48312	-0.52582	0.45285
2025-08-06 14:36:34.036	3	43.069	28.119	-29.289	-23.6206	-0.4883	0.3052	-0.48593	-0.53232	-0.47693	0.50293
2025-08-06 14:36:34.108	3	43.251	29.016	-27.911	-36.6821	1.2207	0.8545	-0.46814	-0.54840	-0.45877	0.51913
2025-08-06 14:36:34.180	3	43.498	29.835	-26.156	-43.1519	11.0474	0.6104	-0.44943	-0.56479	-0.44171	0.53271
2025-08-06 14:36:34.321	3	43.810	31.356	-22.724	-43.0908	-0.0610	0.7324	-0.42621	-0.58395	-0.42224	0.54675
2025-08-06 14:36:34.454	3	43.836	32.370	-20.215	-30.8838	1.7700	-0.4883	-0.40195	-0.60104	-0.39688	0.56528
2025-08-06 14:36:34.582	3	43.927	32.916	-18.252	-30.3955	0.6104	0.0000	-0.37668	-0.61734	-0.37112	0.58237
2025-08-06 14:36:34.725	3	43.940	33.475	-15.717	-29.7241	-0.3662	-0.1221	-0.35059	-0.63260	-0.34467	0.59836
2025-08-06 14:36:34.794	3	43.979	34.203	-11.726	-110.1074	0.3662	-0.1831	-0.35806	-0.62848	-0.35126	0.59439
2025-08-06 14:36:34.922	3	44.122	34.229	-9.893	-0.6714	-1.3428	0.0000	-0.34729	-0.63419	-0.33926	0.60165
2025-08-06 14:36:35.060	3	44.239	34.073	-6.799	-45.2271	1.5869	1.0376	-0.32947	-0.64365	-0.32083	0.61166
2025-08-06 14:36:35.232	3	44.434	33.306	-2.548	-46.8750	0.5493	-5.9204	-0.31610	-0.65128	-0.30264	0.61984
2025-08-06 14:36:35.378	3	44.187	33.852	-4.043	21.5454	0.7935	-1.2817	-0.26910	-0.67001	-0.26135	0.64050
2025-08-06 14:36:35.595	3	43.875	33.943	-13.377	73.7915	-0.3662	0.3052	-0.14264	-0.70746	-0.13879	0.67807
