PCTime	MagType	HX	HY	HZ	AsX	AsY	AsZ	Q0	Q1	Q2	Q3
2025-08-06 14:37:51.556	3	43.641	-32.097	12.493	-26.0010	-1.8921	-0.1221	-0.13077	0.70303	-0.14261	-0.68423
2025-08-06 14:37:51.628	3	43.680	-33.085	11.310	-33.1421	-0.7324	0.0610	-0.12680	0.70346	-0.13852	-0.68539
2025-08-06 14:37:51.699	3	43.615	-34.060	10.010	-31.3721	0.1831	-0.1831	-0.11960	0.70480	-0.13141	-0.68671
2025-08-06 14:37:51.862	3	43.472	-35.984	6.786	-37.1704	0.0610	-0.1831	-0.10721	0.70667	-0.11893	-0.68912
2025-08-06 14:37:52.006	3	43.446	-37.258	4.212	-41.9312	-0.0610	-0.3052	-0.10037	0.70792	-0.11209	-0.69000
2025-08-06 14:37:52.213	3	43.381	-38.285	1.560	-14.7095	-0.1831	-0.0610	-0.10239	0.70770	-0.11356	-0.68967
2025-08-06 14:37:52.600	3	43.355	-38.870	-0.312	-4.8828	-0.1831	0.0000	-0.13864	0.70169	-0.14868	-0.68277
2025-08-06 14:37:52.907	3	43.225	-39.273	-2.132	-11.1084	-0.0610	0.0000	-0.15366	0.69864	-0.16321	-0.67935
2025-08-06 14:37:53.056	3	43.225	-39.533	-4.082	-33.1421	0.0000	-0.2441	-0.15268	0.69885	-0.16196	-0.67969
2025-08-06 14:37:53.256	3	43.316	-39.650	-6.136	-35.2783	0.4272	0.0610	-0.15387	0.69867	-0.16296	-0.67935
2025-08-06 14:37:53.390	3	43.277	-39.819	-8.957	-45.0439	0.4272	-0.0610	-0.14285	0.70090	-0.15198	-0.68198
2025-08-06 14:37:53.535	3	43.082	-39.676	-12.194	-32.2876	-0.6104	-0.1831	-0.12555	0.70428	-0.13483	-0.68552
2025-08-06 14:37:53.668	3	43.017	-39.260	-14.807	-36.6211	-0.1221	-0.2441	-0.11377	0.70648	-0.12323	-0.68750
2025-08-06 14:37:53.739	3	43.147	-38.844	-16.796	-44.1284	-1.2817	-0.0610	-0.10788	0.70734	-0.11731	-0.68860
2025-08-06 14:37:53.889	3	43.108	-38.129	-19.279	-26.7944	0.3662	-0.1831	-0.09308	0.70956	-0.10257	-0.69083
2025-08-06 14:37:53.954	3	43.030	-37.544	-20.735	-23.0103	0.0000	0.0000	-0.08990	0.71011	-0.09940	-0.69116
2025-08-06 14:37:54.092	3	43.147	-36.439	-23.478	-40.3442	0.1831	0.0000	-0.08398	0.71100	-0.09338	-0.69180
2025-08-06 14:37:54.317	3	43.056	-34.515	-26.949	-26.6724	-0.1831	0.1831	-0.07703	0.71219	-0.08664	-0.69229
2025-08-06 14:37:54.449	3	42.978	-33.397	-28.756	-36.8042	-0.1221	-0.0610	-0.07678	0.71222	-0.08643	-0.69229
2025-08-06 14:37:54.594	3	42.965	-32.344	-29.952	-8.1787	0.0000	0.0610	-0.07947	0.71210	-0.08914	-0.69177
2025-08-06 14:37:54.869	3	42.926	-31.148	-31.564	-21.0571	0.3052	0.0000	-0.09698	0.71021	-0.10654	-0.68903
2025-08-06 14:37:55.011	3	43.043	-29.744	-33.046	-24.3530	0.1221	0.0000	-0.09506	0.71060	-0.10477	-0.68915
2025-08-06 14:37:55.403	3	42.835	-23.335	-38.233	-15.7471	-0.3662	0.0000	-0.06821	0.71365	-0.07883	-0.69263
2025-08-06 14:37:55.615	3	42.887	-21.437	-39.312	-7.9956	0.2441	0.0000	-0.07697	0.71283	-0.08740	-0.69153
2025-08-06 14:37:56.462	3	42.952	-18.967	-40.469	0.4883	-0.0610	0.0000	-0.13623	0.70490	-0.14511	-0.68076
2025-08-06 14:37:57.093	3	43.043	-16.978	-41.340	-30.6396	1.8311	0.0000	-0.15341	0.70172	-0.16208	-0.67651
2025-08-06 14:37:57.329	3	42.991	-14.872	-41.990	-7.2632	-0.3052	0.0000	-0.14145	0.70398	-0.15048	-0.67944
2025-08-06 14:37:57.598	3	43.173	-12.090	-42.731	26.4282	1.2817	-0.0610	-0.12967	0.70728	-0.13986	-0.68066
