0.4229,-0.5708,-1.0571
0.4316,-0.5566,-1.0586
0.4395,-0.5425,-1.0605
0.4478,-0.5273,-1.064
0.4575,-0.5117,-1.0684
0.4658,-0.4956,-1.0728
0.4736,-0.479,-1.0771
0.481,-0.4624,-1.0806
0.4878,-0.4463,-1.0825
0.4956,-0.4277,-1.084
0.5029,-0.4087,-1.084
0.5107,-0.3901,-1.082
0.519,-0.3711,-1.0796
0.5273,-0.3525,-1.0767
0.5366,-0.3354,-1.0747
0.5459,-0.3198,-1.0732
0.5557,-0.3057,-1.0708
0.5659,-0.29,-1.0688
0.5757,-0.2749,-1.0664
0.584,-0.2612,-1.0649
0.5913,-0.2461,-1.0645
0.5991,-0.2314,-1.0645
0.6064,-0.2173,-1.0649
0.6128,-0.2036,-1.0659
0.6191,-0.1895,-1.0654
0.6279,-0.1768,-1.064
0.6367,-0.1641,-1.0625
0.644,-0.1528,-1.061
0.6523,-0.1426,-1.0586
0.6606,-0.1318,-1.0547
0.668,-0.1221,-1.0498
0.6748,-0.1118,-1.0425
0.6802,-0.103,-1.0352
0.686,-0.0972,-1.0273
0.6919,-0.0894,-1.0195
0.6987,-0.0796,-1.0107
0.7056,-0.0684,-1.0034
0.7124,-0.0596,-0.9976
0.7197,-0.0522,-0.9922
0.7266,-0.0444,-0.9873
0.7329,-0.0356,-0.9839
0.7393,-0.0259,-0.981
0.7461,-0.0161,-0.9771
0.7524,-0.0073,-0.9736
0.7588,0.0039,-0.9707
0.7661,0.0142,-0.9673
0.7729,0.0259,-0.9639
0.7793,0.0371,-0.9629
0.7866,0.0479,-0.9624
0.793,0.0581,-0.9644
0.7988,0.0679,-0.9658
0.8047,0.0781,-0.9668
0.811,0.0874,-0.9692
0.8179,0.0962,-0.9727
0.8232,0.1045,-0.9761
0.8281,0.1138,-0.9795
0.8315,0.1255,-0.9829
0.835,0.1396,-0.9858
0.8384,0.1514,-0.9863
0.8403,0.1631,-0.9878
0.8428,0.1743,-0.9902
0.8452,0.1865,-0.9927
0.8477,0.1982,-0.9941
0.8506,0.2095,-0.9951
0.8525,0.2217,-0.9951
0.855,0.2329,-0.9956
0.8564,0.2432,-0.9961
0.8569,0.2544,-0.9971
0.8579,0.2656,-1
0.8594,0.2769,-1.0034
0.8594,0.2886,-1.0059
0.8584,0.3013,-1.0078
0.8584,0.3135,-1.0098
0.8579,0.3252,-1.0122
0.8564,0.3359,-1.0132
0.8564,0.3467,-1.0122
0.8569,0.3569,-1.0103
0.8574,0.3662,-1.0068
0.8574,0.3765,-1.0024
0.8579,0.3867,-0.9995
0.8574,0.397,-0.9971
0.8579,0.4062,-0.9956
0.8584,0.416,-0.9951
0.8584,0.4248,-0.9956
0.8579,0.4336,-0.998
0.8579,0.4414,-1.001
0.8589,0.4473,-1.0034
0.8594,0.4531,-1.0054
0.8599,0.459,-1.0063
0.8599,0.4648,-1.0059
0.8589,0.4712,-1.0049
0.8574,0.4771,-1.0024
0.8555,0.4834,-0.9995
0.853,0.4907,-0.9956
0.8506,0.4971,-0.9917
0.8486,0.5029,-0.9868
0.8472,0.5093,-0.9839
0.8442,0.5151,-0.9819
0.8398,0.5234,-0.9819
0.8359,0.5322,-0.9839
0.8315,0.54,-0.9854
0.8262,0.5483,-0.9873
0.8228,0.5557,-0.9893
0.8193,0.563,-0.9902
0.8154,0.5708,-0.9907
0.8101,0.5801,-0.9912
0.8042,0.5908,-0.9922
0.7993,0.6001,-0.9927
0.7939,0.6079,-0.9927
0.7881,0.6157,-0.9937
0.7837,0.623,-0.9941
0.7793,0.6299,-0.9937
0.7749,0.6367,-0.9917
0.7705,0.6431,-0.9897
0.7656,0.6489,-0.9868
0.7603,0.6562,-0.9868
0.7539,0.666,-0.9873
0.7476,0.6758,-0.9883
0.7407,0.6841,-0.9897
0.7344,0.6914,-0.9912
0.7285,0.6997,-0.9917
0.7236,0.7075,-0.9907
0.7192,0.7163,-0.9902
0.7144,0.7261,-0.9883
0.7075,0.7358,-0.9858
0.7002,0.7456,-0.9844
0.6924,0.7559,-0.9839
0.6841,0.7661,-0.9824
0.6748,0.7769,-0.9814
0.6636,0.7886,-0.98
0.6514,0.7993,-0.978
0.6377,0.8086,-0.9756
0.623,0.8174,-0.9731
0.6084,0.8271,-0.9712
0.5942,0.8364,-0.9707
0.5786,0.8438,-0.9702
0.5625,0.8501,-0.9697
0.5464,0.856,-0.9702
0.5303,0.8608,-0.9702
0.5146,0.8643,-0.9692
0.4976,0.8662,-0.9688
0.4814,0.8667,-0.9692
0.4653,0.8657,-0.9688
0.4502,0.8633,-0.9663
0.4365,0.8604,-0.9639
0.4224,0.8574,-0.9619
0.4087,0.854,-0.9595
0.394,0.8506,-0.9546
0.3779,0.8481,-0.9507
0.3628,0.8462,-0.9482
0.3481,0.8442,-0.9468
0.334,0.8413,-0.9453
0.3198,0.8394,-0.9458
0.3057,0.8354,-0.9463
0.2896,0.832,-0.9463
0.2734,0.8281,-0.9468
0.2554,0.8252,-0.9468
0.2383,0.8228,-0.9463
0.2217,0.8184,-0.9443
0.2041,0.8135,-0.9399
0.1865,0.8096,-0.9355
0.1694,0.8062,-0.9312
0.1523,0.8018,-0.9268
0.1377,0.7979,-0.9243
0.124,0.7944,-0.9229
0.1099,0.792,-0.9219
0.0967,0.79,-0.9219
0.083,0.7886,-0.9224
0.0693,0.7847,-0.9229
0.0571,0.7798,-0.9233
0.0439,0.7754,-0.9243
0.0312,0.772,-0.9268
0.0195,0.769,-0.9272
0.0059,0.7651,-0.9287
-0.0073,0.7607,-0.9302
-0.0186,0.7563,-0.9297
-0.0288,0.7515,-0.9287
-0.0396,0.7456,-0.9287
-0.0503,0.7388,-0.9268
-0.0615,0.7334,-0.9238
-0.0723,0.7285,-0.9219
-0.084,0.7236,-0.9194
-0.0962,0.7192,-0.9185
-0.1104,0.7163,-0.9185
-0.1255,0.7144,-0.9185
-0.1406,0.7119,-0.9185
